time,open,high,low,close,volume
2026-07-06 07:00:00+00:00,1.390841,1.418994,1.354325,1.382479,3460244.26
2026-07-06 08:00:00+00:00,1.382479,1.400543,1.380195,1.398259,5333025.22
2026-07-06 09:00:00+00:00,1.398259,1.428211,1.354623,1.384575,4345969.44
2026-07-06 10:00:00+00:00,1.384575,1.39079,1.368467,1.374683,3810261.74
2026-07-06 11:00:00+00:00,1.374683,1.41286,1.357549,1.395727,6404913.54
2026-07-06 12:00:00+00:00,1.395727,1.438044,1.394408,1.436725,11391964.03
2026-07-06 13:00:00+00:00,1.436725,1.498929,1.411757,1.473961,10435685.09
2026-07-06 14:00:00+00:00,1.473961,1.49296,1.454435,1.473434,1734898.48
2026-07-06 15:00:00+00:00,1.473434,1.475959,1.473417,1.475942,2236930.61
2026-07-06 16:00:00+00:00,1.475942,1.505241,1.474948,1.504247,8016554.66
2026-07-06 17:00:00+00:00,1.504247,1.506519,1.497728,1.499999,2209536.32
2026-07-06 18:00:00+00:00,1.499999,1.511434,1.467871,1.479306,6058210.96
2026-07-06 19:00:00+00:00,1.479306,1.517692,1.441377,1.479763,1948185.19
2026-07-06 20:00:00+00:00,1.479763,1.486703,1.479622,1.486563,3491307.21
2026-07-06 21:00:00+00:00,1.486563,1.508284,1.447489,1.46921,5138518.39
2026-07-06 22:00:00+00:00,1.46921,1.4781,1.428407,1.437297,8412424.34
2026-07-06 23:00:00+00:00,1.437297,1.450466,1.39684,1.410009,8421762.45
2026-07-07 00:00:00+00:00,1.410009,1.431595,1.398399,1.419984,4235577.57
2026-07-07 01:00:00+00:00,1.419984,1.422418,1.402695,1.405129,5152225.67
2026-07-07 02:00:00+00:00,1.405129,1.416847,1.389313,1.401031,2801157.87
2026-07-07 03:00:00+00:00,1.401031,1.403356,1.400616,1.402941,2053239.71
2026-07-07 04:00:00+00:00,1.402941,1.440628,1.37396,1.411648,3990099.39
2026-07-07 05:00:00+00:00,1.411648,1.433841,1.382196,1.40439,2980544.93
2026-07-07 06:00:00+00:00,1.40439,1.424438,1.390854,1.410901,3003025.65
2026-07-07 07:00:00+00:00,1.410901,1.41884,1.386856,1.394795,5540201.54
2026-07-07 08:00:00+00:00,1.394795,1.400902,1.381273,1.38738,3012211.01
2026-07-07 09:00:00+00:00,1.38738,1.406742,1.350427,1.369789,6015503.91
2026-07-07 10:00:00+00:00,1.369789,1.395833,1.359473,1.385517,5110239.43
2026-07-07 11:00:00+00:00,1.385517,1.38584,1.38312,1.383443,2214960.13
2026-07-07 12:00:00+00:00,1.383443,1.416035,1.338135,1.370727,4916506.58
2026-07-07 13:00:00+00:00,1.370727,1.380768,1.353879,1.363919,3102209.48
2026-07-07 14:00:00+00:00,1.363919,1.369159,1.353852,1.359092,3185086.78
2026-07-07 15:00:00+00:00,1.359092,1.378153,1.348356,1.367418,3689677.63
2026-07-07 16:00:00+00:00,1.367418,1.37321,1.337761,1.343554,7690481.15
2026-07-07 17:00:00+00:00,1.343554,1.355392,1.316077,1.327915,4966618.55
2026-07-07 18:00:00+00:00,1.327915,1.328904,1.320339,1.321328,2788906.45
2026-07-07 19:00:00+00:00,1.321328,1.355244,1.319073,1.35299,9692381.34
2026-07-07 20:00:00+00:00,1.35299,1.390574,1.326328,1.363913,4653282.3
2026-07-07 21:00:00+00:00,1.363913,1.366207,1.358539,1.360833,2390034.63
2026-07-07 22:00:00+00:00,1.360833,1.372012,1.357108,1.368286,3753540.1
2026-07-07 23:00:00+00:00,1.368286,1.398525,1.362513,1.392752,7032563.13
2026-07-08 00:00:00+00:00,1.392752,1.413969,1.366929,1.388146,3008130.92
2026-07-08 01:00:00+00:00,1.388146,1.39262,1.377504,1.381978,3378164.3
2026-07-08 02:00:00+00:00,1.381978,1.395477,1.381482,1.394981,4785201.62
2026-07-08 03:00:00+00:00,1.394981,1.400466,1.393727,1.399212,2450092.37
2026-07-08 04:00:00+00:00,1.399212,1.419204,1.38544,1.405432,3199866.8
2026-07-08 05:00:00+00:00,1.405432,1.412914,1.390402,1.397885,3058517.97
2026-07-08 06:00:00+00:00,1.397885,1.432361,1.383584,1.41806,6497094.76
2026-07-08 07:00:00+00:00,1.41806,1.438762,1.415386,1.436089,5952368.06
2026-07-08 08:00:00+00:00,1.436089,1.457041,1.42013,1.441082,2709876.98
2026-07-08 09:00:00+00:00,1.441082,1.456339,1.432411,1.447667,2796609.09
2026-07-08 10:00:00+00:00,1.447667,1.454066,1.414606,1.421005,7267291.29
2026-07-08 11:00:00+00:00,1.421005,1.440994,1.407244,1.427233,2669565.11
2026-07-08 12:00:00+00:00,1.427233,1.432231,1.418062,1.423061,2820441.04
2026-07-08 13:00:00+00:00,1.423061,1.430898,1.419115,1.426952,2132689.19
2026-07-08 14:00:00+00:00,1.426952,1.437242,1.423946,1.434236,2790287.79
2026-07-08 15:00:00+00:00,1.434236,1.448675,1.413499,1.427939,2729693.46
2026-07-08 16:00:00+00:00,1.427939,1.45824,1.373122,1.403423,7355801.67
2026-07-08 17:00:00+00:00,1.403423,1.418349,1.391821,1.406746,2383313.86
2026-07-08 18:00:00+00:00,1.406746,1.420958,1.380629,1.394841,4741702.75
2026-07-08 19:00:00+00:00,1.394841,1.410314,1.373103,1.388576,3371972.63
2026-07-08 20:00:00+00:00,1.388576,1.400858,1.366144,1.378426,4441409.82
2026-07-08 21:00:00+00:00,1.378426,1.390603,1.359761,1.371937,3474687.79
2026-07-08 22:00:00+00:00,1.371937,1.376259,1.333292,1.337615,9989423.85
2026-07-08 23:00:00+00:00,1.337615,1.366434,1.324533,1.353352,5084161.34
2026-07-09 00:00:00+00:00,1.353352,1.357242,1.351524,1.355413,2468639.19
2026-07-09 01:00:00+00:00,1.355413,1.376403,1.349276,1.370266,4902083.39
2026-07-09 02:00:00+00:00,1.370266,1.41037,1.358727,1.398831,8575948.59
2026-07-09 03:00:00+00:00,1.398831,1.40092,1.395417,1.397506,1583890.25
2026-07-09 04:00:00+00:00,1.397506,1.423438,1.34175,1.367682,9087553.8
2026-07-09 05:00:00+00:00,1.367682,1.372786,1.347043,1.352147,5050856.36
2026-07-09 06:00:00+00:00,1.352147,1.362208,1.321741,1.331801,6530997.69
2026-07-09 07:00:00+00:00,1.331801,1.33283,1.321388,1.322417,3602806.0
2026-07-09 08:00:00+00:00,1.322417,1.337079,1.307414,1.322076,1947610.26
2026-07-09 09:00:00+00:00,1.322076,1.326345,1.285009,1.289278,10086192.97
2026-07-09 10:00:00+00:00,1.289278,1.306835,1.275508,1.293065,2619364.32
2026-07-09 11:00:00+00:00,1.293065,1.306012,1.255015,1.267962,7922128.48
2026-07-09 12:00:00+00:00,1.267962,1.274427,1.264617,1.271082,2004838.74
2026-07-09 13:00:00+00:00,1.271082,1.288978,1.249937,1.267833,2719824.28
2026-07-09 14:00:00+00:00,1.267833,1.275863,1.25332,1.26135,3492515.24
2026-07-09 15:00:00+00:00,1.26135,1.264403,1.255623,1.258676,2449708.36
2026-07-09 16:00:00+00:00,1.258676,1.275299,1.231937,1.24856,4716932.2
2026-07-09 17:00:00+00:00,1.24856,1.261838,1.224027,1.237305,4611399.79
2026-07-09 18:00:00+00:00,1.237305,1.245483,1.201066,1.209244,8910411.57
2026-07-09 19:00:00+00:00,1.209244,1.24343,1.173143,1.207329,2143909.86
2026-07-09 20:00:00+00:00,1.207329,1.242004,1.20071,1.235385,9030015.79
2026-07-09 21:00:00+00:00,1.235385,1.275387,1.226537,1.26654,9907283.49
2026-07-09 22:00:00+00:00,1.26654,1.297006,1.256925,1.287391,6962923.39
2026-07-09 23:00:00+00:00,1.287391,1.300876,1.284524,1.298009,4331840.36
2026-07-10 00:00:00+00:00,1.298009,1.309309,1.273444,1.284745,5383226.17
2026-07-10 01:00:00+00:00,1.284745,1.311741,1.281403,1.3084,7959510.88
2026-07-10 02:00:00+00:00,1.3084,1.344789,1.269449,1.305838,2075776.14
2026-07-10 03:00:00+00:00,1.305838,1.309627,1.299261,1.30305,2537538.73
2026-07-10 04:00:00+00:00,1.30305,1.328677,1.270695,1.296321,3605584.03
2026-07-10 05:00:00+00:00,1.296321,1.301318,1.291403,1.2964,1794464.87
2026-07-10 06:00:00+00:00,1.2964,1.307123,1.276392,1.287116,3973884.82
2026-07-10 07:00:00+00:00,1.287116,1.312699,1.258503,1.284086,2693514.01
2026-07-10 08:00:00+00:00,1.284086,1.286308,1.261216,1.263437,6955851.04
2026-07-10 09:00:00+00:00,1.263437,1.264638,1.254195,1.255396,3257882.93
2026-07-10 10:00:00+00:00,1.255396,1.298667,1.251024,1.294294,11556547.24
2026-07-10 11:00:00+00:00,1.294294,1.333032,1.25275,1.291489,2388767.51
2026-07-10 12:00:00+00:00,1.291489,1.307288,1.269852,1.285651,2906069.49
2026-07-10 13:00:00+00:00,1.285651,1.300695,1.278653,1.293697,3525465.71
2026-07-10 14:00:00+00:00,1.293697,1.313001,1.285701,1.305005,4335688.56
2026-07-10 15:00:00+00:00,1.305005,1.309588,1.278699,1.283281,6849924.52
2026-07-10 16:00:00+00:00,1.283281,1.287362,1.27395,1.278031,2475433.79
2026-07-10 17:00:00+00:00,1.278031,1.300383,1.270661,1.293014,4977463.73
2026-07-10 18:00:00+00:00,1.293014,1.31941,1.269953,1.296349,2540893.21
2026-07-10 19:00:00+00:00,1.296349,1.313895,1.279459,1.297005,1494571.51
2026-07-10 20:00:00+00:00,1.297005,1.329266,1.291629,1.323889,8371554.68
2026-07-10 21:00:00+00:00,1.323889,1.326551,1.307191,1.309852,5527889.68
2026-07-10 22:00:00+00:00,1.309852,1.316727,1.302916,1.309791,1642481.81
2026-07-10 23:00:00+00:00,1.309791,1.320159,1.288423,1.298791,4653125.01
2026-07-11 00:00:00+00:00,1.298791,1.339682,1.283454,1.324345,8329197.52
2026-07-11 01:00:00+00:00,1.324345,1.325385,1.286451,1.287491,11465778.61
2026-07-11 02:00:00+00:00,1.287491,1.30826,1.253336,1.274105,4589463.44
2026-07-11 03:00:00+00:00,1.274105,1.292501,1.244947,1.263343,4243096.35
2026-07-11 04:00:00+00:00,1.263343,1.299967,1.236739,1.273364,4612427.61
2026-07-11 05:00:00+00:00,1.273364,1.297205,1.258575,1.282416,3852026.62
2026-07-11 06:00:00+00:00,1.282416,1.313476,1.274369,1.305429,7942412.7
2026-07-11 07:00:00+00:00,1.305429,1.31897,1.262811,1.276352,8776954.33
2026-07-11 08:00:00+00:00,1.276352,1.313244,1.250896,1.287788,4066631.38
2026-07-11 09:00:00+00:00,1.287788,1.317553,1.251427,1.281192,3626149.2
2026-07-11 10:00:00+00:00,1.281192,1.303023,1.246508,1.268339,4809621.92
2026-07-11 11:00:00+00:00,1.268339,1.282858,1.261402,1.275921,3517001.93
2026-07-11 12:00:00+00:00,1.275921,1.281325,1.253613,1.259017,6431336.62
2026-07-11 13:00:00+00:00,1.259017,1.267301,1.218639,1.226923,9922507.51
2026-07-11 14:00:00+00:00,1.226923,1.228506,1.221151,1.222734,3120955.92
2026-07-11 15:00:00+00:00,1.222734,1.255888,1.16781,1.200963,7451553.34
2026-07-11 16:00:00+00:00,1.200963,1.208546,1.185088,1.192671,3582738.75
2026-07-11 17:00:00+00:00,1.192671,1.221701,1.170977,1.200007,3300647.66
2026-07-11 18:00:00+00:00,1.200007,1.21651,1.189933,1.206436,3319076.99
2026-07-11 19:00:00+00:00,1.206436,1.238767,1.20006,1.232391,8641279.66
2026-07-11 20:00:00+00:00,1.232391,1.250074,1.213377,1.23106,2250243.33
2026-07-11 21:00:00+00:00,1.23106,1.251481,1.189309,1.20973,6941919.76
2026-07-11 22:00:00+00:00,1.20973,1.22446,1.185573,1.200303,3680615.34
2026-07-11 23:00:00+00:00,1.200303,1.200474,1.188537,1.188708,4424366.19
2026-07-12 00:00:00+00:00,1.188708,1.196987,1.164883,1.173161,6043000.0
2026-07-12 01:00:00+00:00,1.173161,1.188761,1.165274,1.180875,3990133.97
2026-07-12 02:00:00+00:00,1.180875,1.194543,1.159959,1.173627,3554774.14
2026-07-12 03:00:00+00:00,1.173627,1.184158,1.13813,1.148661,8860947.13
2026-07-12 04:00:00+00:00,1.148661,1.171709,1.136438,1.159486,4804122.68
2026-07-12 05:00:00+00:00,1.159486,1.165551,1.153583,1.159647,1066142.28
2026-07-12 06:00:00+00:00,1.159647,1.192473,1.133088,1.165914,3062816.66
2026-07-12 07:00:00+00:00,1.165914,1.184895,1.149931,1.168912,2863070.69
2026-07-12 08:00:00+00:00,1.168912,1.184866,1.162683,1.178637,4123423.23
2026-07-12 09:00:00+00:00,1.178637,1.190724,1.168684,1.180771,2556339.48
2026-07-12 10:00:00+00:00,1.180771,1.202357,1.176455,1.198041,6386100.93
2026-07-12 11:00:00+00:00,1.198041,1.218091,1.185017,1.205068,3193559.63
2026-07-12 12:00:00+00:00,1.205068,1.21593,1.200785,1.211647,2837657.36
2026-07-12 13:00:00+00:00,1.211647,1.231452,1.198606,1.218411,3093910.72
2026-07-12 14:00:00+00:00,1.218411,1.220029,1.20083,1.202448,5766521.44
2026-07-12 15:00:00+00:00,1.202448,1.217026,1.187601,1.202179,1514655.43
2026-07-12 16:00:00+00:00,1.202179,1.216693,1.186323,1.200837,1823690.7
2026-07-12 17:00:00+00:00,1.200837,1.20605,1.199692,1.204905,2688295.16
2026-07-12 18:00:00+00:00,1.204905,1.221011,1.175186,1.191292,5303928.45
2026-07-12 19:00:00+00:00,1.191292,1.212943,1.189449,1.211101,6591205.5
2026-07-12 20:00:00+00:00,1.211101,1.214905,1.210143,1.213947,2058156.94
2026-07-12 21:00:00+00:00,1.213947,1.223828,1.192708,1.202589,5130360.99
2026-07-12 22:00:00+00:00,1.202589,1.205589,1.183389,1.186389,5598545.77
2026-07-12 23:00:00+00:00,1.186389,1.19431,1.177262,1.185182,2077012.83
2026-07-13 00:00:00+00:00,1.185182,1.199074,1.172055,1.185946,1693349.34
2026-07-13 01:00:00+00:00,1.185946,1.192289,1.174229,1.180572,3237459.6
2026-07-13 02:00:00+00:00,1.180572,1.186454,1.177228,1.18311,2056116.2
2026-07-13 03:00:00+00:00,1.18311,1.185744,1.176031,1.178666,2638582.35
2026-07-13 04:00:00+00:00,1.178666,1.207171,1.157173,1.185678,3516113.57
2026-07-13 05:00:00+00:00,1.185678,1.186699,1.179134,1.180154,3483517.88
2026-07-13 06:00:00+00:00,1.180154,1.187959,1.173615,1.181419,1689445.46
2026-07-13 07:00:00+00:00,1.181419,1.201113,1.173499,1.193193,4427994.02
2026-07-13 08:00:00+00:00,1.193193,1.223383,1.192214,1.222405,9190432.33
2026-07-13 09:00:00+00:00,1.222405,1.248428,1.187017,1.21304,4473435.91
2026-07-13 10:00:00+00:00,1.21304,1.220496,1.202115,1.209571,2279162.92
2026-07-13 11:00:00+00:00,1.209571,1.217006,1.194367,1.201802,3291174.85
2026-07-13 12:00:00+00:00,1.201802,1.222517,1.191769,1.212484,4578724.66
2026-07-13 13:00:00+00:00,1.212484,1.233844,1.17944,1.2008,5108368.52
2026-07-13 14:00:00+00:00,1.2008,1.208926,1.188657,1.196783,2728886.66
2026-07-13 15:00:00+00:00,1.196783,1.200935,1.193955,1.198107,1524178.42
2026-07-13 16:00:00+00:00,1.198107,1.207811,1.178263,1.187967,4270296.14
2026-07-13 17:00:00+00:00,1.187967,1.199161,1.166803,1.177997,4106966.59
2026-07-13 18:00:00+00:00,1.177997,1.185558,1.166258,1.173818,2214299.06
2026-07-13 19:00:00+00:00,1.173818,1.20105,1.12244,1.149671,8971486.45
2026-07-13 20:00:00+00:00,1.149671,1.159746,1.123524,1.133599,6204294.65
2026-07-13 21:00:00+00:00,1.133599,1.142257,1.121451,1.13011,2173565.48
2026-07-13 22:00:00+00:00,1.13011,1.136986,1.126663,1.133539,2906004.35
2026-07-13 23:00:00+00:00,1.133539,1.146435,1.119886,1.132782,2210297.16
2026-07-14 00:00:00+00:00,1.132782,1.1477,1.096997,1.111915,8082597.34
2026-07-14 01:00:00+00:00,1.111915,1.133705,1.085808,1.107599,2564550.35
2026-07-14 02:00:00+00:00,1.107599,1.128508,1.098505,1.119415,4767135.95
2026-07-14 03:00:00+00:00,1.119415,1.150997,1.096694,1.128276,4182756.19
2026-07-14 04:00:00+00:00,1.128276,1.144411,1.112674,1.128808,1742331.68
2026-07-14 05:00:00+00:00,1.128808,1.143583,1.103723,1.118498,4971012.48
2026-07-14 06:00:00+00:00,1.118498,1.139774,1.107333,1.128609,5000451.56
2026-07-14 07:00:00+00:00,1.128609,1.144389,1.106484,1.122264,3810811.36
2026-07-14 08:00:00+00:00,1.122264,1.134059,1.096028,1.107823,5706931.6
2026-07-14 09:00:00+00:00,1.107823,1.110116,1.096116,1.098408,4462414.14
2026-07-14 10:00:00+00:00,1.098408,1.139403,1.079038,1.120033,7694974.24
2026-07-14 11:00:00+00:00,1.120033,1.144816,1.099935,1.124718,2925805.31
2026-07-14 12:00:00+00:00,1.124718,1.157247,1.110473,1.143002,6505780.97
2026-07-14 13:00:00+00:00,1.143002,1.152787,1.127816,1.137601,2707638.46
2026-07-14 14:00:00+00:00,1.137601,1.186962,1.103701,1.153062,5671838.68
2026-07-14 15:00:00+00:00,1.153062,1.154166,1.144587,1.145691,3462877.89
2026-07-14 16:00:00+00:00,1.145691,1.15528,1.135348,1.144937,1531698.97
2026-07-14 17:00:00+00:00,1.144937,1.197123,1.132496,1.184682,13206609.12
2026-07-14 18:00:00+00:00,1.184682,1.227043,1.156095,1.198455,4971928.51
2026-07-14 19:00:00+00:00,1.198455,1.206175,1.184431,1.19215,2889168.94
2026-07-14 20:00:00+00:00,1.19215,1.211903,1.172712,1.192465,1745316.64
2026-07-14 21:00:00+00:00,1.192465,1.205381,1.186474,1.199391,3624781.84
2026-07-14 22:00:00+00:00,1.199391,1.243617,1.176673,1.220899,7700927.78
2026-07-14 23:00:00+00:00,1.220899,1.229039,1.206371,1.214511,3488371.86
2026-07-15 00:00:00+00:00,1.214511,1.227048,1.175118,1.187655,9199274.53
2026-07-15 01:00:00+00:00,1.187655,1.204151,1.168276,1.184772,2371772.84
2026-07-15 02:00:00+00:00,1.184772,1.188966,1.182489,1.186683,2284504.95
2026-07-15 03:00:00+00:00,1.186683,1.208238,1.168586,1.190142,2062539.99
2026-07-15 04:00:00+00:00,1.190142,1.220088,1.183767,1.213713,7821774.96
2026-07-15 05:00:00+00:00,1.213713,1.233555,1.200921,1.220763,3693480.86
2026-07-15 06:00:00+00:00,1.220763,1.241455,1.215672,1.236364,5472615.26
2026-07-15 07:00:00+00:00,1.236364,1.238226,1.217393,1.219255,6227372.64
2026-07-15 08:00:00+00:00,1.219255,1.255668,1.199422,1.235835,5812734.58
2026-07-15 09:00:00+00:00,1.235835,1.286972,1.223203,1.27434,11772097.94
2026-07-15 10:00:00+00:00,1.27434,1.318194,1.246137,1.289991,5948633.01
2026-07-15 11:00:00+00:00,1.289991,1.303773,1.282609,1.29639,3328324.01
2026-07-15 12:00:00+00:00,1.29639,1.317343,1.280055,1.301008,2643583.92
2026-07-15 13:00:00+00:00,1.301008,1.344364,1.292482,1.335838,10178127.16
2026-07-15 14:00:00+00:00,1.335838,1.354876,1.301424,1.320462,5707151.16
2026-07-15 15:00:00+00:00,1.320462,1.330612,1.310108,1.320258,1709010.08
2026-07-15 16:00:00+00:00,1.320258,1.347111,1.30259,1.329443,3776505.97
2026-07-15 17:00:00+00:00,1.329443,1.361447,1.311991,1.343996,5538711.25
2026-07-15 18:00:00+00:00,1.343996,1.363847,1.316643,1.336495,3578764.73
2026-07-15 19:00:00+00:00,1.336495,1.38325,1.296139,1.342894,3590495.26
2026-07-15 20:00:00+00:00,1.342894,1.36195,1.319334,1.33839,2796632.08
2026-07-15 21:00:00+00:00,1.33839,1.354752,1.324934,1.341296,2630906.55
2026-07-15 22:00:00+00:00,1.341296,1.34696,1.333856,1.33952,1996944.78
2026-07-15 23:00:00+00:00,1.33952,1.364922,1.293881,1.319283,6840889.47
2026-07-16 00:00:00+00:00,1.319283,1.34357,1.295273,1.31956,1913270.35
2026-07-16 01:00:00+00:00,1.31956,1.357288,1.298425,1.336153,5302217.67
2026-07-16 02:00:00+00:00,1.336153,1.342635,1.312846,1.319328,5745385.84
2026-07-16 03:00:00+00:00,1.319328,1.32593,1.309076,1.315678,2539188.48
2026-07-16 04:00:00+00:00,1.315678,1.369405,1.274476,1.328203,4251160.12
2026-07-16 05:00:00+00:00,1.328203,1.341439,1.29667,1.309906,6464675.1
2026-07-16 06:00:00+00:00,1.309906,1.334513,1.289155,1.313763,2706633.34
2026-07-16 07:00:00+00:00,1.313763,1.332127,1.27767,1.296034,6515641.76
2026-07-16 08:00:00+00:00,1.296034,1.328049,1.284248,1.316263,6592110.42
2026-07-16 09:00:00+00:00,1.316263,1.358847,1.314933,1.357517,11870529.24
2026-07-16 10:00:00+00:00,1.357517,1.422432,1.329576,1.394491,10969007.59
2026-07-16 11:00:00+00:00,1.394491,1.427727,1.357997,1.391234,2199721.38
2026-07-16 12:00:00+00:00,1.391234,1.42079,1.375683,1.40524,5210638.36
2026-07-16 13:00:00+00:00,1.40524,1.412559,1.400796,1.408115,2110338.8
2026-07-16 14:00:00+00:00,1.408115,1.414212,1.404545,1.410642,1941978.95
2026-07-16 15:00:00+00:00,1.410642,1.464547,1.38514,1.439045,7996105.8
2026-07-16 16:00:00+00:00,1.439045,1.44708,1.408278,1.416312,6580290.42
